bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
50,Baseline,weighted,ranger,2024-02-25T09:02:38Z,2024-02-25T09:05:02Z,0.02925531914893617,0.66,0.05602716468590832,0.7156038445465942
50,Baseline,weighted,nnet,2024-02-25T09:05:02Z,2024-02-25T09:05:35Z,0.02737642585551331,0.72,0.05274725274725274,0.7263811115754284
50,Baseline,up,glm,2024-02-25T09:05:35Z,2024-02-25T09:05:57Z,0.028081123244929798,0.72,0.05405405405405405,0.7298286669452569
50,Baseline,up,earth,2024-02-25T09:05:57Z,2024-02-25T09:08:30Z,0.027387120651369355,0.74,0.052819414703783006,0.7327246134559131
50,Baseline,up,pda,2024-02-25T09:08:30Z,2024-02-25T09:09:33Z,0.027649769585253458,0.72,0.05325443786982249,0.7277392394483911
50,Baseline,up,multinom,2024-02-25T09:09:33Z,2024-02-25T09:10:13Z,0.027439024390243903,0.72,0.05286343612334802,0.7266945256999582
50,Baseline,up,treebag,2024-02-25T09:10:13Z,2024-02-25T09:10:39Z,0.03389830508474576,0.04,0.03669724770642202,0.5140451316339323
50,Baseline,up,gbm,2024-02-25T09:10:40Z,2024-02-25T09:11:07Z,0.027106227106227107,0.74,0.052296819787985865,0.731262014208107
50,Baseline,up,ranger,2024-02-25T09:11:07Z,2024-02-25T09:13:51Z,0.028645833333333332,0.66,0.05490848585690515,0.7130965315503552
50,Baseline,up,nnet,2024-02-25T09:13:51Z,2024-02-25T09:14:41Z,0.023506988564167726,0.74,0.04556650246305419,0.7094274968658587
50,Baseline,smote,glm,2024-02-25T09:14:41Z,2024-02-25T09:15:00Z,0.028830313014827018,0.7,0.05537974683544304,0.7268282490597576
50,Baseline,smote,earth,2024-02-25T09:15:00Z,2024-02-25T09:20:39Z,0.03171247357293869,0.6,0.06024096385542168,0.7043042206435437
50,Baseline,smote,pda,2024-02-25T09:20:39Z,2024-02-25T09:21:43Z,0.02831715210355987,0.7,0.05443234836702955,0.7245298788132052
50,Baseline,smote,multinom,2024-02-25T09:21:43Z,2024-02-25T09:22:16Z,0.028854080791426217,0.7,0.055423594615993665,0.7269327204346009
50,Baseline,smote,treebag,2024-02-25T09:22:17Z,2024-02-25T09:22:44Z,0.04,0.1,0.05714285714285714,0.5374634350188049
50,Baseline,smote,gbm,2024-02-25T09:22:46Z,2024-02-25T09:23:12Z,0.028309104820198928,0.74,0.054532056005895356,0.737321353949018
50,Baseline,smote,ranger,2024-02-25T09:23:12Z,2024-02-25T09:26:38Z,0.03443708609271523,0.52,0.06459627329192547,0.6838403677392395
50,Baseline,smote,nnet,2024-02-25T09:26:39Z,2024-02-25T09:27:26Z,0.027671022290545733,0.72,0.053293856402664694,0.7278437108232344
50,Baseline,rose,glm,2024-02-25T09:27:26Z,2024-02-25T09:27:45Z,0.003971631205673759,0.28,0.007832167832167832,0.2732010029251985
50,Baseline,rose,earth,2024-02-25T09:27:46Z,2024-02-25T09:29:14Z,0.0670391061452514,0.24,0.10480349344978165,0.6025532804011701
50,Baseline,rose,pda,2024-02-25T09:29:15Z,2024-02-25T09:30:20Z,0.02817974105102818,0.74,0.05429200293470286,0.7366945256999582
50,Baseline,rose,multinom,2024-02-25T09:30:20Z,2024-02-25T09:30:49Z,0.02809415337889142,0.74,0.054133138258961225,0.736276640200585
50,Baseline,rose,treebag,2024-02-25T09:30:49Z,2024-02-25T09:31:13Z,0.0847457627118644,0.1,0.09174311926605505,0.5443585457584622
50,Baseline,rose,gbm,2024-02-25T09:31:15Z,2024-02-25T09:31:40Z,0.05054945054945055,0.46,0.0910891089108911,0.6848683660676974
50,Baseline,rose,ranger,2024-02-25T09:31:41Z,2024-02-25T09:35:55Z,0.049107142857142856,0.22,0.0802919708029197,0.5877475971583787
50,Baseline,rose,nnet,2024-02-25T09:35:56Z,2024-02-25T09:36:40Z,0.03367003367003367,0.4,0.062111801242236024,0.6400334308399498
50,All,none,glm,2024-02-25T09:36:40Z,2024-02-25T09:36:57Z,1,0.04,0.07692307692307693,0.52
50,All,none,earth,2024-02-25T09:36:57Z,2024-02-25T09:38:36Z,NA,0,NA,0.5
50,All,none,pda,2024-02-25T09:38:36Z,2024-02-25T09:39:40Z,0.1417910447761194,0.38,0.20652173913043478,0.6779857918930213
50,All,none,multinom,2024-02-25T09:39:40Z,2024-02-25T09:40:11Z,1,0.04,0.07692307692307693,0.52
50,All,none,treebag,2024-02-25T09:40:11Z,2024-02-25T09:40:33Z,0.3333333333333333,0.02,0.03773584905660377,0.5097910572503134
50,All,none,gbm,2024-02-25T09:40:33Z,2024-02-25T09:40:57Z,NA,0,NA,0.5
50,All,none,ranger,2024-02-25T09:40:58Z,2024-02-25T09:43:05Z,NA,0,NA,0.5
50,All,none,nnet,2024-02-25T09:43:05Z,2024-02-25T09:43:56Z,NA,0,NA,0.5
50,All,weighted,glm,2024-02-25T09:43:56Z,2024-02-25T09:44:12Z,0.06364922206506365,0.9,0.11889035667107002,0.88083994985374
50,All,weighted,earth,2024-02-25T09:44:12Z,2024-02-25T13:43:03Z,0.06502890173410404,0.9,0.12129380053908355,0.8824070204763894
50,All,weighted,pda,2024-02-25T13:43:03Z,2024-02-25T13:44:07Z,NA,0,NA,0.5
50,All,weighted,multinom,2024-02-25T13:44:07Z,2024-02-25T13:44:36Z,0.06311360448807854,0.9,0.11795543905635648,0.8802131216046803
50,All,weighted,treebag,2024-02-25T13:44:37Z,2024-02-25T13:44:59Z,0.3333333333333333,0.02,0.03773584905660377,0.5097910572503134
50,All,weighted,gbm,2024-02-25T13:44:59Z,2024-02-25T13:45:24Z,0.06583072100313479,0.84,0.12209302325581395,0.8577350605933973
50,All,weighted,ranger,2024-02-25T13:45:24Z,2024-02-25T13:47:55Z,0.08607594936708861,0.68,0.15280898876404495,0.8022858336815712
50,All,weighted,nnet,2024-02-25T13:47:55Z,2024-02-25T13:48:45Z,0.06147540983606557,0.9,0.11508951406649616,0.8782281654826578
50,All,up,glm,2024-02-25T13:48:45Z,2024-02-25T13:49:02Z,0.06364922206506365,0.9,0.11889035667107002,0.88083994985374
50,All,up,earth,2024-02-25T13:49:02Z,2024-02-25T13:52:55Z,0.06502890173410404,0.9,0.12129380053908355,0.8824070204763894
50,All,up,pda,2024-02-25T13:52:55Z,2024-02-25T13:54:45Z,0.06756756756756757,0.9,0.12569832402234637,0.8851232762223151
50,All,up,multinom,2024-02-25T13:54:45Z,2024-02-25T13:55:51Z,0.06329113924050633,0.9,0.11826544021024968,0.880422064354367
50,All,up,treebag,2024-02-25T13:55:51Z,2024-02-25T13:56:27Z,0.13333333333333333,0.04,0.061538461538461535,0.5186418721270372
50,All,up,gbm,2024-02-25T13:56:28Z,2024-02-25T13:57:03Z,0.06726457399103139,0.9,0.12517385257301808,0.8848098620977852
50,All,up,ranger,2024-02-25T13:57:03Z,2024-02-25T14:00:25Z,0.08808290155440414,0.68,0.1559633027522936,0.8032260760551608
50,All,up,nnet,2024-02-25T14:00:25Z,2024-02-25T14:01:59Z,0.05782792665726375,0.82,0.1080368906455863,0.8402131216046803
50,All,smote,glm,2024-02-25T14:01:59Z,2024-02-25T14:02:18Z,0.06736526946107785,0.9,0.12534818941504178,0.8849143334726285
50,All,smote,earth,2024-02-25T14:02:18Z,2024-02-25T14:09:18Z,0.08152173913043478,0.6,0.14354066985645933,0.7646886753029669
50,All,smote,pda,2024-02-25T14:09:18Z,2024-02-25T14:11:10Z,0.06635802469135803,0.86,0.12320916905444128,0.86679481821980775
50,All,smote,multinom,2024-02-25T14:11:11Z,2024-02-25T14:11:54Z,0.06696428571428571,0.9,0.12465373961218837,0.8844964479732553
50,All,smote,treebag,2024-02-25T14:11:54Z,2024-02-25T14:12:27Z,0.09523809523809523,0.04,0.056338028169014086,0.5180150438779775
50,All,smote,gbm,2024-02-25T14:12:28Z,2024-02-25T14:13:00Z,0.07131011608623548,0.86,0.13169984686064318,0.8714960300877559
50,All,smote,ranger,2024-02-25T14:13:01Z,2024-02-25T14:17:18Z,0,0,NA,0.4997910572503134
50,All,smote,nnet,2024-02-25T14:17:18Z,2024-02-25T14:18:48Z,0.05736636245110821,0.88,0.10771113831089352,0.8644671959882992
50,All,rose,glm,2024-02-25T14:18:48Z,2024-02-25T14:19:06Z,0.001208605269518975,0.1,0.0023883448770002386,0.11832427914751359
50,All,rose,earth,2024-02-25T14:19:07Z,2024-02-25T14:21:35Z,0.20967741935483872,0.26,0.23214285714285712,0.6248809026326787
50,All,rose,pda,2024-02-25T14:21:35Z,2024-02-25T14:22:48Z,0.06828528072837632,0.9,0.12693935119887162,0.8858545758462182
50,All,rose,multinom,2024-02-25T14:22:48Z,2024-02-25T14:23:24Z,0.06373937677053824,0.9,0.11904761904761905,0.8809444212285833
50,All,rose,treebag,2024-02-25T14:23:25Z,2024-02-25T14:23:59Z,0.12444444444444444,0.56,0.20363636363636364,0.7594191391558713
50,All,rose,gbm,2024-02-25T14:24:00Z,2024-02-25T14:24:31Z,0.09090909090909091,0.78,0.16283924843423797,0.8492561638111158
50,All,rose,ranger,2024-02-25T14:24:31Z,2024-02-25T14:29:45Z,0.10543130990415335,0.66,0.1818181818181818,0.8007480150438779
50,All,rose,nnet,2024-02-25T14:29:46Z,2024-02-25T14:30:56Z,0.061224489795918366,0.9,0.11464968152866242,0.8779147513581279
43,Baseline,none,glm,2024-02-25T14:30:57Z,2024-02-25T14:31:17Z,NA,0,NA,0.5
43,Baseline,none,earth,2024-02-25T14:31:17Z,2024-02-25T14:32:23Z,NA,0,NA,0.5
43,Baseline,none,pda,2024-02-25T14:32:23Z,2024-02-25T14:33:24Z,0,0,NA,0.4998955286251567
43,Baseline,none,multinom,2024-02-25T14:33:24Z,2024-02-25T14:33:51Z,NA,0,NA,0.5
43,Baseline,none,treebag,2024-02-25T14:33:51Z,2024-02-25T14:34:12Z,0.07142857142857142,0.02,0.03125,0.5086418721270372
43,Baseline,none,gbm,2024-02-25T14:34:12Z,2024-02-25T14:34:36Z,NA,0,NA,0.5
43,Baseline,none,ranger,2024-02-25T14:34:36Z,2024-02-25T14:36:40Z,NA,0,NA,0.5
43,Baseline,none,nnet,2024-02-25T14:36:41Z,2024-02-25T14:37:15Z,NA,0,NA,0.5
43,Baseline,weighted,glm,2024-02-25T14:37:15Z,2024-02-25T14:37:32Z,0.026964560862865947,0.7,0.05192878338278932,0.718052653572921
43,Baseline,weighted,earth,2024-02-25T14:37:32Z,2024-02-25T14:57:31Z,0.024441340782122904,0.7,0.04723346828609987,0.7040534893439198
43,Baseline,weighted,pda,2024-02-25T14:57:31Z,2024-02-25T14:58:33Z,NA,0,NA,0.5
43,Baseline,weighted,multinom,2024-02-25T14:58:33Z,2024-02-25T14:58:59Z,0.02733485193621868,0.72,0.0526700804681785,0.7261721688257418
43,Baseline,weighted,treebag,2024-02-25T14:58:59Z,2024-02-25T14:59:20Z,0.07142857142857142,0.02,0.03125,0.5086418721270372
43,Baseline,weighted,gbm,2024-02-25T14:59:20Z,2024-02-25T14:59:44Z,0.027522935779816515,0.66,0.05284227381905525,0.7081863769327205
43,Baseline,weighted,ranger,2024-02-25T14:59:44Z,2024-02-25T15:02:03Z,0.026981450252951095,0.64,0.05177993527508091,0.6994400334308399
43,Baseline,weighted,nnet,2024-02-25T15:02:03Z,2024-02-25T15:02:37Z,0.026395173453996983,0.7,0.050872093023255814,0.7151274550773088
43,Baseline,up,glm,2024-02-25T15:02:37Z,2024-02-25T15:02:57Z,0.02700617283950617,0.7,0.052005943536404156,0.7182615963226076
43,Baseline,up,earth,2024-02-25T15:02:57Z,2024-02-25T15:05:36Z,0.027068832173240527,0.7,0.05212211466865227,0.7185750104471375
43,Baseline,up,pda,2024-02-25T15:05:36Z,2024-02-25T15:06:39Z,0.027070063694267517,0.68,0.052067381316998465,0.7123359799414961
43,Baseline,up,multinom,2024-02-25T15:06:39Z,2024-02-25T15:07:18Z,0.026583268178264268,0.68,0.05116629044394281,0.7099331383201003
43,Baseline,up,treebag,2024-02-25T15:07:18Z,2024-02-25T15:07:46Z,0.013513513513513514,0.02,0.016129032258064516,0.5023735896364396
43,Baseline,up,gbm,2024-02-25T15:07:46Z,2024-02-25T15:08:17Z,0.025203854707190512,0.68,0.04860614724803431,0.7026201420810698
43,Baseline,up,ranger,2024-02-25T15:08:17Z,2024-02-25T15:10:59Z,0.026293469041560644,0.62,0.05044751830756713,0.6900668616798997
43,Baseline,up,nnet,2024-02-25T15:10:59Z,2024-02-25T15:11:49Z,0.02177650429799427,0.76,0.04233983286908079,0.701667363142499
43,Baseline,smote,glm,2024-02-25T15:11:49Z,2024-02-25T15:12:07Z,0.02675059008654603,0.68,0.05147615442846329,0.7107689093188467
43,Baseline,smote,earth,2024-02-25T15:12:07Z,2024-02-25T15:15:45Z,0.027065527065527065,0.38,0.050531914893617025,0.6186460509820308
43,Baseline,smote,pda,2024-02-25T15:15:45Z,2024-02-25T15:16:48Z,0.02662490211433046,0.68,0.05124340617935192,0.7101420810697869
43,Baseline,smote,multinom,2024-02-25T15:16:48Z,2024-02-25T15:17:21Z,0.026604068857589983,0.68,0.051204819277108425,0.7100376096949437
43,Baseline,smote,treebag,2024-02-25T15:17:21Z,2024-02-25T15:17:54Z,0.02857142857142857,0.08,0.04210526315789474,0.5257918930213121
43,Baseline,smote,gbm,2024-02-25T15:17:55Z,2024-02-25T15:18:22Z,0.02384393063583815,0.66,0.046025104602510455,0.6888591725867113
43,Baseline,smote,ranger,2024-02-25T15:18:22Z,2024-02-25T15:21:47Z,0.027982326951399118,0.38,0.052126200274348423,0.6210488926034267
43,Baseline,smote,nnet,2024-02-25T15:21:48Z,2024-02-25T15:22:40Z,0.021547502448579822,0.44,0.04108309990662931,0.6156330965315504
43,Baseline,rose,glm,2024-02-25T15:22:40Z,2024-02-25T15:23:00Z,0.0044994375703037125,0.32,0.00887409872434831,0.29017133305474296
43,Baseline,rose,earth,2024-02-25T15:23:00Z,2024-02-25T15:24:37Z,0.06060606060606061,0.24,0.0967741935483871,0.6005683242791475
43,Baseline,rose,pda,2024-02-25T15:24:37Z,2024-02-25T15:25:43Z,0.025720966484801246,0.66,0.04951237809452363,0.6994107814458839
43,Baseline,rose,multinom,2024-02-25T15:25:43Z,2024-02-25T15:26:12Z,0.025384615384615384,0.66,0.04888888888888889,0.6976347680735479
43,Baseline,rose,treebag,2024-02-25T15:26:12Z,2024-02-25T15:26:38Z,0.06481481481481481,0.14,0.08860759493670886,0.5594483911408275
43,Baseline,rose,gbm,2024-02-25T15:26:39Z,2024-02-25T15:27:06Z,0.044009779951100246,0.36,0.07843137254901962,0.6391516924362725
43,Baseline,rose,ranger,2024-02-25T15:27:06Z,2024-02-25T15:31:22Z,0.04361370716510903,0.28,0.07547169811320754,0.607927287923109
