DBT1,DBT99,WHITE,BLACK,ASIAN,MIXED,OTHER_RACE,SDESCENT,OVER65,LIVESALONE,LARGEHOUSE,POVERTY,UNEMPLOYED,HIGHSCHOOL,RENT,ELPAY,NGPAY,LPGPAY,FOPAY,APARTMENT,MOBILE,YEARMADERANGE,THERMALMASS.WALL,THERMALMASS.ROOF,ADQINSUL,DRAFTY,WWR,TYPEGLASS,COOLTYPE,EQUIPM,HVAC_OPERATION,HVAC_MAINTENANCE,NUMFANS,OFFGRID,TEMPMA
91.3,17.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,1979,0.013,0.069,1,1,2.2857142857142856,2,0,1,0,0,5,0,0
85.5,-2.7,1,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,0,0,1,0,1969,0.013,0.069,2,1,2,2,0.5,1,0,0,2,0,0
88,-6.2,0,1,0,0,0,0,1,0,1,0,-0.5,0,1,1,1,0,0,0,0,1999,0.004,0.069,2,3,0.9090909090909091,2,1,1,1,0,2,0,0
90.2,13.9,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,0,0,1,0,1999,0.004,0,2,0,0.5,2,1,1,1,0,2,0,0
87.7,-2.1,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,1,0,0,0,1979,0,0,3,0,0.7692307692307693,2,1,1,0,0,3,0,0
91.2,-3.2,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,2009,0.004,0.069,2,1,0.6666666666666666,2,1,1,0,1,0,0,0
92.9,33.6,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,1969,0.143,0.069,1,1,0.8571428571428571,2,1,1,0,0,6,0,0
98.9,25.3,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,0,0,0,0,0,1979,0,0,3,0,1.4285714285714286,2,1,1,0,0,5,0,0
87.5,29.5,1,0,0,0,0,0,0,1,0,1,-1,1,1,1,0,0,0,1,0,2020,0.013,0,1,1,3,1,0.5,1,0,0,1,1,0
99,26.5,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,0,0,0,0,0,2009,0.143,0.069,2,3,1.25,2,1,1,0,0,6,0,0
81.5,15.6,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1999,0.013,0.069,2,1,1.6666666666666667,1,0.5,1,1,1,4,0,0
97.2,28.2,1,0,0,0,0,0,1,1,0,1,-0,1,1,0,0,0,0,1,0,1999,0.143,0,2,0,1,2,1,1,0,0,3,1,0
97.7,31.7,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1979,0.143,0.069,2,1,0.6666666666666666,1,1,1,0,0,5,0,0
92.4,19.3,0,1,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,2020,0,0,3,0,1.1111111111111112,1,1,1,0,0,5,0,0
98.5,27.5,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,1,0,0,0,0,2015,0,0,3,0,0.75,2,1,1,0,0,5,0,0
90.4,-16.9,1,0,0,0,0,0,0,1,0,1,-0.5,1,0,1,1,0,0,0,0,1959,0.004,0.069,2,1,0.75,2,1,1,0,0,3,0,0
89.7,15.6,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1950,0.143,0.013,1,2,1.25,2,0.5,1,0,0,3,0,0
96.5,22.5,1,0,0,0,0,1,1,0,0,1,-0,1,0,1,1,0,0,0,0,2020,0,0,3,0,1,2,1,1,0,0,4,0,0
70.4,-7.8,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1989,0,0,3,0,4.285714285714286,2,1,1,0,0,1,1,0
86.5,17.8,0,0,1,0,0,0,1,0,1,0,-1,0,0,1,1,0,0,1,0,1959,0,0,3,0,0.8571428571428571,2,0.5,1,0,0,2,0,0
82.3,-17.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,1989,0,0,3,0,1.25,2,0.5,1,0,0,5,0,0
91.7,12.3,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0,0,0,0,1950,0.143,0.069,2,1,1.6666666666666667,2,1,1,0,0,5,0,0
95.3,33.8,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,0,1.1111111111111112,2,1,1,0,0,7,0,0
85.9,7.3,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,1950,0.004,0.069,2,0,4,2,0.5,1,0,0,3,0,0
90.2,20.5,1,0,0,0,0,1,1,0,0,1,-0,0,0,1,0,0,0,0,0,2009,0.143,0.069,2,0,1.6666666666666667,2,1,1,0,0,2,0,0
85.7,15.7,1,0,0,0,0,0,1,0,1,0,-0,0,0,1,0,0,1,0,0,1969,0.004,0.069,2,1,1.7777777777777777,2,1,1,1,1,5,0,0
96.8,18.3,0,0,0,0,1,0,0,0,1,0,-1,0,0,1,1,0,0,0,0,2015,0.013,0.069,2,0,1,2,1,1,0,0,5,0,0
99,28.1,1,0,0,0,0,1,1,0,0,1,-0,1,0,1,0,0,0,0,0,2009,0.143,0.013,2,0,1,1,1,1,0,0,6,0,0
91.1,16.6,1,0,0,0,0,1,0,0,0,0,-0.5,0,0,1,1,0,0,0,0,1969,0.143,0.069,2,1,1.8181818181818181,2,1,1,0,0,5,0,0
89.7,18,1,0,0,0,0,1,0,0,0,1,-0,0,1,1,1,0,0,1,0,1999,0,0,3,2,1,1,1,1,0,0,0,0,0
103.7,35.7,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0.024,0.008,2,0,0.75,2,1,1,0,0,6,0,0
86.1,-7.4,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,1969,0,0,3,0,1.7777777777777777,2,1,1,0,0,3,0,0
86.5,4.7,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1950,0.004,0.001,2,1,1.25,2,0,1,0,0,6,0,0
92.4,23.6,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,0,1.0666666666666667,2,1,1,0,0,6,0,0
91.2,5.1,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,2009,0.013,0.069,2,1,1.25,3,1,1,0,0,3,0,0
90.2,-13.1,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,0,0,0,0,0,1959,0.004,0.069,2,1,1,1,0.5,1,0,0,5,0,0
93.1,31.8,0,1,0,0,0,0,1,1,0,1,-0,1,1,1,0,0,0,1,0,1959,0,0,3,0,0.25,1,0.5,1,0,0,0,0,0
91.8,20.7,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,1950,0.143,0.069,1,0,1,1,0.5,1,0,0,3,0,0
88.2,9.6,1,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,0,0,0,0,1989,0.143,0.069,1,3,0.8571428571428571,1,0.5,1,0,1,7,0,0
91.4,11.8,1,0,0,0,0,0,0,1,0,0,-0,0,0,1,1,0,0,0,0,1979,0.143,0.069,2,0,1.4285714285714286,2,1,1,0,0,7,1,0
85,9.4,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,1,0,0,1959,0.004,0.069,2,1,2,1,0.5,1,0,0,7,0,0
89.8,6.2,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,2009,0.004,0.069,2,1,1.1111111111111112,2,1,1,0,0,2,0,0
88.2,37.7,1,0,0,0,0,1,1,0,0,0,-1,0,1,0,0,0,0,1,0,2020,0,0,3,0,0.3333333333333333,2,1,1,0,0,0,0,0
87.4,12.2,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,0,1,0,0,0,1950,0,0,3,0,1.4285714285714286,2,0.5,0.5,0,0,1,1,0
84.1,-2,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,0,0,1,0,0,1999,0,0,3,1,3.3333333333333335,2,0,0.5,0,0,1,0,0
84.3,1,1,0,0,0,0,0,1,0,0,0,-0.5,0,0,1,0,1,1,0,0,1959,0.004,0.069,2,1,2.857142857142857,2,0.5,1,0,0,3,0,0
95.2,33.8,1,0,0,0,0,1,0,0,0,1,-0,1,1,1,0,0,0,1,0,1989,0.004,0,2,2,1,1,1,1,0,0,2,0,0
95.3,33.8,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0.143,0.069,2,1,2,2,1,1,1,0,6,0,0
90.1,15.7,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1969,0.004,0.069,2,0,1.7777777777777777,1,0.5,1,0,1,2,0,0
86.5,30.8,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,1,0,0,0,1989,0.004,0.069,2,1,1,1,1,1,0,0,6,0,0
90.1,15.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,1979,0.004,0.069,1,3,2.2222222222222223,2,1,1,0,0,6,0,0
99,26.5,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0,0,0,0,1999,0.143,0.069,2,0,2.2222222222222223,2,1,1,0,0,10,0,0
84.4,-20,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1950,0.024,0.001,1,1,3.3333333333333335,1,1,1,0,0,3,1,0
88,9.1,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1969,0.004,0.069,2,1,2.5,2,0.5,1,0,0,6,0,0
90.4,15.8,0,0,0,1,0,0,0,1,0,1,-0,0,0,1,0,0,0,0,0,2020,0.004,0.069,2,1,1.2,2,1,1,0,0,2,0,0
93.3,29.7,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2015,0,0,3,1,1.1111111111111112,2,1,1,0,0,6,0,0
94.3,42.1,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,1,0,0,0,0,1959,0.143,0.069,2,1,1,2,1,1,0,0,5,1,0
90.5,26.6,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,0,0,0,1959,0.004,0.001,2,1,2.2857142857142856,1,1,1,0,0,4,1,0
84.6,-2.5,1,0,0,0,0,0,1,0,0,0,-0,1,0,1,0,1,0,0,1,1989,0,0.069,2,0,0.8571428571428571,1,0.5,1,1,1,0,0,0
92.6,10.6,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,1979,0,0,3,1,0.5,2,1,1,0,0,1,0,0
88.3,28.2,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0,0,0,0,1979,0.013,0.069,2,0,1.25,2,1,1,0,0,0,0,0
91.5,39.1,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,1989,0,0,3,0,0.8571428571428571,2,1,1,0,0,9,0,0
91,45.4,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1979,0.024,0.013,2,0,1.25,2,1,1,0,1,5,0,0
93.2,1.5,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1959,0.004,0.069,2,1,1,2,1,1,0,0,7,1,0
89.1,15.5,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,0,0,1,2009,0,0,3,0,1,2,1,1,0,0,2,0,0
91,16.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,1,2.2857142857142856,1,1,1,0,0,4,0,0
89.8,6.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1989,0,0,3,1,1,2,1,1,0,0,2,1,0
86.5,17.8,1,0,0,0,0,0,0,0,1,1,-0,1,1,1,1,0,0,0,0,1959,0.004,0.013,1,1,1.6666666666666667,2,1,1,0,0,9,0,0
96.7,21.7,1,0,0,0,0,1,0,0,0,0,-0,0,1,1,0,0,0,1,0,2009,0.004,0.069,2,1,0.6,2,1,1,1,0,0,0,0
86.2,5.7,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1979,0,0,3,1,2.727272727272727,2,1,1,0,0,1,1,0
91,2.6,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1969,0.013,0.069,2,1,1.6666666666666667,1,1,1,0,0,5,0,0
61.8,46,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,1969,0.004,0.069,2,0,2.2857142857142856,2,0,1,0,0,4,1,0
89.2,11.3,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,2009,0.004,0,2,2,0.6,1,1,1,0,0,1,1,0
90.8,49.9,0,1,0,0,0,0,1,0,0,1,-0,0,0,1,0,0,0,0,0,1959,0,0,3,0,1.2,2,1,0.5,0,1,2,0,0
86.5,3.2,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,1950,0.143,0.069,1,2,3.2,2,0.5,1,0,0,2,0,0
89.5,5.4,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.024,0.069,1,1,2.2857142857142856,1,0.5,1,0,0,6,0,0
83.3,9.5,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1969,0.143,0.069,2,0,1.6666666666666667,2,0,1,0,0,5,1,0
91.8,20.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0.143,0.044,2,0,1.6,1,1,1,0,0,5,0,0
94.6,18,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1969,0.004,0.069,2,0,1.4285714285714286,2,0.5,1,0,0,0,1,0
91.1,16.6,1,0,0,0,0,0,1,1,0,1,-0,0,0,0,0,0,0,1,0,1969,0,0,3,0,2,2,0.5,1,0,0,2,0,0
98.5,27.5,1,0,0,0,0,1,1,0,0,1,-0,0,0,1,1,0,0,0,0,2009,0,0,3,0,1.25,2,1,1,0,0,4,0,0
88.2,37.7,0,0,1,0,0,0,0,1,0,0,-0,1,0,1,1,0,0,0,0,1989,0.024,0.069,2,0,1.5,2,1,1,0,0,4,0,0
94.3,22.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0.143,0.069,2,1,1.4285714285714286,2,1,1,0,0,4,0,0
86,8.4,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,2009,0,0,3,1,1.6666666666666667,2,1,1,0,1,2,0,0
98.8,28,1,0,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,0,1,0,1969,0.143,0,1,2,0.75,1,1,1,0,0,4,0,0
86,5.4,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,1,0,0,0,1989,0.013,0.069,1,2,1.7777777777777777,2,0.5,1,1,0,4,0,0
93.4,35.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1989,0.143,0.008,2,1,2,2,1,1,0,0,6,1,0
86.7,12.9,1,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,0,0,1959,0.004,0.069,1,3,2,1,0.5,1,0,1,5,0,0
91.2,5.1,1,0,0,0,0,0,0,1,0,1,-0.5,0,1,0,0,0,0,1,0,1979,0.143,0,2,1,1,1,0.5,1,0,0,1,0,0
82.5,-6.5,1,0,0,0,0,0,1,1,0,1,-0,1,1,0,0,0,0,1,0,1979,0.013,0,2,3,0.75,2,0.5,1,0,0,2,0,0
93.4,27.1,0,1,0,0,0,0,0,1,0,1,-0.5,1,1,1,0,0,0,1,0,1999,0,0,3,0,3,1,1,1,0,0,1,0,0
83.8,3.1,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,0,1,0,0,0,1950,0.013,0.001,2,3,3.2,2,0.5,1,1,0,2,0,0
88.3,9.2,0,1,0,0,0,0,1,0,0,1,-0,0,0,1,0,0,0,0,0,1999,0.004,0.069,2,0,1.2,3,1,1,0,0,2,0,0
81.9,5.4,1,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,1969,0.013,0.069,2,0,2.5,2,0.5,1,0,0,3,1,0
92.8,22.5,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,0,0,0,0,1979,0,0,3,0,1.4285714285714286,1,1,1,0,0,5,0,0
93.1,0.4,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,1979,0.013,0.069,2,1,1.4285714285714286,2,1,1,0,0,4,1,0
88.3,28.2,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,1989,0.013,0,2,1,0.6,2,0.5,1,0,0,1,0,0
89.5,5.4,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,0,0,0,1,0,1989,0.143,0,1,0,0.5,1,0.5,1,0,0,0,0,0
94.3,22.9,1,0,0,0,0,0,1,1,0,1,-0,0,1,1,0,0,0,0,0,1979,0.143,0.069,2,1,1,1,1,1,0,0,3,0,0
78.1,41.4,1,0,0,0,0,1,0,0,0,1,-0.5,0,0,1,1,0,0,0,0,1950,0.013,0.008,2,0,1,1,0,1,0,0,0,0,0
93.4,36.8,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,2020,0.004,0.069,2,0,1.2,1,1,1,0,0,0,0,0
98.8,35.6,1,0,0,0,0,1,1,1,0,1,-0,1,1,1,1,0,0,1,0,2009,0,0,3,0,0.25,1,0,0,0,0,1,0,0
91.9,33.4,1,0,0,0,0,0,0,0,0,0,-0,0,1,1,0,0,0,0,0,1979,0.41,0.069,2,0,2,1,1,1,0,0,3,1,0
106.3,35.7,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,0,0,0,1,0,2015,0.024,0,2,3,1.2,2,1,1,1,0,1,0,0
92,25,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,2020,0.143,0,2,0,0.5,1,1,1,0,0,2,0,0
91.8,20.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.143,0,1,1,2,1,1,1,0,0,3,0,0
89.5,5.4,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0,0,3,0,3,2,1,1,0,0,7,0,0
89.9,14,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1979,0.004,0.069,1,2,0.6,2,1,1,0,0,4,0,0
90.4,-0.2,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,0,0,0,1950,0,0,3,0,2.6666666666666665,2,0.5,1,0,0,3,0,0
98,9.2,1,0,0,0,0,1,1,0,0,1,-0,1,1,1,1,0,0,0,0,1950,0.013,0.069,2,0,2,1,0.5,1,0,0,4,0,0
88.6,-8,1,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,0,0,0,0,1979,0.013,0.069,2,0,1.25,2,0,1,0,0,0,0,0
81.5,15.6,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0.013,0.069,2,1,2.5,2,1,1,0,0,4,0,0
83.8,1.3,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,0,0,1,0,0,2009,0,0,3,0,2.5,2,0.5,1,0,0,6,0,0
93.3,9.8,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,1979,0.013,0.069,1,1,2.2857142857142856,2,1,1,0,0,5,0,0
89.8,6.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0,0,3,1,1.4285714285714286,1,1,1,0,0,3,0,0
90.2,16.1,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,1989,0,0,3,0,3.3333333333333335,2,1,1,0,0,0,1,0
88.2,45.2,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0.41,0.069,2,1,0.75,2,1,0,0,0,0,0,0
91,45.4,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,1969,0,0,3,0,1,2,1,0,0,0,5,0,0
91.5,15.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1969,0,0,3,1,1.2,2,1,1,0,1,7,0,0
97.9,32.4,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2015,0,0,3,0,2.2222222222222223,1,1,1,0,0,6,0,0
86.5,12.8,0,0,1,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,1979,0.004,0.069,2,0,0.42857142857142855,2,1,1,0,0,1,0,0
88,0.3,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,1979,0.004,0.069,2,1,0.375,2,1,1,0,0,4,0,0
93.4,17.6,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,2020,0.024,0,2,0,1.2,2,1,1,0,0,2,0,0
91.8,25.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2020,0,0,3,0,1.7777777777777777,2,1,1,0,0,0,0,0
95.1,14.2,1,0,0,0,0,0,0,0,0,1,-0.5,0,0,1,1,0,0,0,0,1979,0.143,0.069,2,1,1,2,1,1,0,0,0,0,0
99,26.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,0,2.5,2,1,1,0,0,8,0,0
91,18.1,1,0,0,0,0,0,0,0,0,1,-0,0,0,1,0,0,0,0,0,1969,0.004,0.069,2,0,1.4285714285714286,2,1,1,0,0,9,0,0
85.7,10.1,1,0,0,0,0,0,0,1,0,1,-1,1,0,1,1,0,0,0,0,1999,0.004,0.069,2,1,0.6666666666666666,2,1,1,0,0,2,0,0
92.5,7.2,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0.013,0.069,2,1,1.4285714285714286,1,1,1,0,0,4,0,0
87.6,-14.5,1,0,0,0,0,0,0,1,0,0,-0,0,1,0,0,0,0,1,0,1979,0.024,0,0,0,0.5,2,0,1,0,0,1,0,0
82,18.4,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,1,0,0,1979,0.013,0.069,2,1,2.5,2,0.5,1,0,0,5,0,0
108.3,41.6,1,0,0,0,0,0,0,1,0,1,-1,0,1,1,0,0,0,1,0,2009,0.024,0,1,2,0.25,2,1,1,0,0,3,0,0
90.8,49.9,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,0,1,0,0,0,1950,0.024,0.069,2,0,1.4285714285714286,2,1,0,0,1,5,0,0
88.4,12.3,1,0,0,0,0,0,0,0,0,1,-0,1,0,1,1,0,0,0,0,1969,0.004,0.069,2,0,1.6,2,1,1,0,1,3,1,0
90.4,23.4,1,0,0,0,0,0,1,0,0,1,-0,1,0,0,0,0,1,0,0,1969,0.004,0.069,1,0,1.6666666666666667,2,1,1,1,0,0,1,0
92.6,43.2,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,0,0,0,0,0,1999,0.024,0.069,1,0,1.2,1,1,1,0,0,0,1,0
94.7,25,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,2009,0.024,0.069,2,2,3.75,1,1,1,0,0,6,0,0
86.8,2.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1979,0,0,3,0,1,2,1,1,0,0,1,0,0
82.2,-5.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,2009,0,0,3,1,1.8181818181818181,2,0,1,0,0,4,1,0
62.9,34.4,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,0,0,0,1,1999,0.004,0.069,2,1,1.6666666666666667,1,0,1,0,0,1,0,0
88.2,37.7,1,0,0,0,0,1,0,0,0,0,-1,0,1,1,1,0,0,0,0,1989,0.41,0,2,1,0.75,1,0,1,0,0,3,0,0
99.6,24.5,1,0,0,0,0,0,1,0,0,1,-0,1,1,1,0,0,0,1,0,1979,0.024,0,1,1,0.75,2,1,1,0,0,2,0,0
88.1,6.8,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,1,2009,0.004,0.069,2,1,1,1,1,1,0,0,6,0,0
95.3,33.8,1,0,0,0,0,0,1,1,0,1,-0.5,0,0,0,0,0,0,0,1,2015,0.004,0.001,2,0,5,2,0.5,1,0,0,3,0,0
97.4,36,1,0,0,0,0,1,1,0,0,1,-1,1,0,1,1,0,0,0,0,2009,0.004,0.008,2,0,1.4285714285714286,2,1,1,0,0,4,0,0
93.3,29.7,0,0,0,1,0,1,1,0,0,1,-0,0,0,1,0,1,0,0,0,2009,0,0,3,0,2,2,1,1,0,0,3,0,0
90.8,18,1,0,0,0,0,0,1,1,0,0,-1,0,1,1,1,0,0,1,0,1959,0.143,0.069,1,2,1.5,1,1,1,0,0,2,0,0
92.7,24.7,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1979,0.013,0.069,1,1,1,2,1,1,0,0,5,0,0
101.6,32.6,1,0,0,0,0,0,1,0,0,1,-0,1,1,1,1,0,0,0,0,1950,0.013,0.069,1,1,1.6666666666666667,2,0,1,0,0,1,0,0
91.3,17.9,0,1,0,0,0,0,0,0,0,1,-0,1,0,1,1,0,0,0,0,1950,0,0,3,1,2.857142857142857,2,1,1,1,1,5,0,1
79,42.1,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,1979,0.143,0.069,1,2,2,1,0,0,0,0,1,0,0
85.7,15.7,1,0,0,0,0,0,0,1,0,1,-1,1,0,1,0,0,0,1,0,1979,0.143,0.069,1,1,0.75,2,0.5,1,0,0,2,0,0
95.3,27.8,0,1,0,0,0,0,1,0,0,1,-0,0,0,1,0,0,0,0,0,2009,0.013,0.069,2,2,1.6666666666666667,1,1,1,0,0,4,0,0
94.3,22.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.013,0.069,2,1,1.8181818181818181,1,1,1,0,0,4,0,0
79.5,16.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1989,0,0,3,0,1.25,2,1,1,0,0,4,1,0
86.7,12.9,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1959,0.004,0.069,1,1,2.5,1,1,1,0,0,4,0,0
90.1,14.4,1,0,0,0,0,0,0,0,0,1,-0,0,0,1,0,0,0,0,0,1959,0.004,0.069,2,0,2.6666666666666665,2,1,1,0,0,2,0,0
90.7,17.5,1,0,0,0,0,0,0,1,0,1,-0,1,1,1,0,0,0,0,1,1989,0.004,0.001,1,2,1,1,0,1,0,0,2,0,0
82.1,28.4,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1989,0.013,0.013,2,0,1.4285714285714286,2,0,1,0,0,2,0,0
95.6,23.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,0,0,0,0,1959,0,0,3,0,1.25,2,1,1,0,0,5,0,0
90.6,20.8,1,0,0,0,0,0,1,1,0,1,-0,0,1,1,0,0,0,0,0,1950,0.004,0.069,2,0,1.5,1,1,1,0,0,0,0,0
89.7,18,1,0,0,0,0,0,1,0,0,1,-0,1,1,1,1,0,0,1,0,2009,0,0,3,1,0.46153846153846156,2,0.5,1,0,0,0,0,0
82.5,-6.5,1,0,0,0,0,0,0,1,0,1,-1,0,0,1,0,1,1,0,0,1950,0.013,0.001,2,1,4.285714285714286,2,0,1,0,0,2,1,0
91.3,17.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,1,0,1999,0,0,3,0,0.5,2,1,1,0,0,0,0,0
98.7,27.8,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,0,1,0,0,0,1999,0.013,0.069,2,0,2.6666666666666665,2,1,1,0,0,6,0,0
71.1,-9.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2009,0,0,3,1,1.25,2,0,1,0,0,1,0,0
